,year,bkvlps,epspx,cik,motif_003,motif_012,motif_102,motif_021D,motif_021U,motif_021C,motif_111D,motif_111U,motif_030T,motif_030C,motif_201,motif_120D,motif_120U,motif_120C,motif_210,motif_300
17909,2013.0,6.6408,4.99,891288.0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0
17910,2010.0,13.5174,0.81,892482.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
17911,2011.0,12.9302,0.29,892482.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
17912,2012.0,8.1493,-4.85,892482.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17913,2013.0,7.2148,-1.12,892482.0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
17914,2018.0,0.7279,-0.38,892482.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
17915,2019.0,0.7532,-0.62,892482.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
17916,2020.0,0.2093,-0.68,892482.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17917,2021.0,0.7082,-0.93,892482.0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
17918,2010.0,8.5114,-0.18,890923.0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,1
17919,2011.0,8.1921,-0.1,890923.0,0,0,0,0,0,0,2,1,0,0,11,0,0,0,0,1
17920,2012.0,8.7606,0.67,890923.0,0,0,0,0,0,0,2,1,0,0,11,0,0,0,0,1
17921,2013.0,8.933,0.15,890923.0,0,0,0,0,0,0,3,1,0,0,15,0,0,0,0,0
17922,2010.0,12.8466,0.35,887637.0,0,0,0,0,0,0,5,0,0,0,26,0,0,0,0,1
17923,2011.0,13.4399,0.7,887637.0,0,0,0,0,0,0,5,0,0,0,28,0,0,0,0,1
17924,2010.0,16.7964,1.49,886346.0,0,0,0,1,0,0,4,0,0,0,7,0,0,0,0,0
17925,2011.0,19.1134,2.77,886346.0,0,0,0,1,0,0,4,0,0,0,7,0,0,0,0,0
17926,2012.0,22.3325,2.7,886346.0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0
17927,2013.0,24.2811,2.11,886346.0,0,0,0,2,1,0,5,0,0,0,2,0,0,0,0,0
17928,2014.0,24.3272,2.61,886346.0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0
17929,2015.0,24.7479,3.16,886346.0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0
17930,2016.0,25.8415,2.95,886346.0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
17931,2017.0,30.0628,2.83,886346.0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
17932,2018.0,33.5705,5.45,886346.0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
17933,2019.0,37.3122,4.63,886346.0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
17934,2020.0,42.918,4.81,886346.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
17935,2021.0,48.5273,7.26,886346.0,0,0,0,0,0,0,4,0,0,0,23,0,0,0,0,2
17936,2022.0,56.009,10.38,886346.0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,2
17937,2023.0,66.0832,9.92,886346.0,0,0,0,0,0,0,2,0,0,0,21,0,0,0,0,1
17938,2021.0,-0.0035,-0.4,810509.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17939,2022.0,-0.2581,-0.56,810509.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17940,2010.0,0.407,-0.26,889423.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17941,2011.0,-0.1792,-0.7,889423.0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
17942,2010.0,-0.2486,-0.65,886163.0,0,0,0,0,1,0,11,0,0,0,12,0,0,0,0,1
17943,2011.0,0.4419,0.52,886163.0,0,0,0,0,3,0,21,0,0,0,27,0,0,0,0,1
17944,2012.0,1.3137,-0.13,886163.0,0,0,0,0,3,0,24,0,0,0,35,0,0,0,0,1
17945,2013.0,2.4238,0.43,886163.0,0,0,0,0,1,0,16,0,0,0,25,0,0,0,0,1
17946,2014.0,1.3445,0.59,886163.0,0,0,0,2,6,0,24,0,0,0,18,0,0,0,0,0
17947,2015.0,13.8809,11.61,886163.0,0,0,0,3,3,0,30,0,0,0,57,0,0,0,0,0
17948,2016.0,17.7365,-0.11,886163.0,0,0,0,3,3,0,30,0,0,0,57,0,0,0,0,0
17949,2017.0,19.7951,0.6,886163.0,0,0,0,6,6,0,40,0,0,0,58,0,0,0,0,0
17950,2018.0,27.0112,6.77,886163.0,0,0,0,5,3,0,27,0,0,0,49,0,0,0,0,0
17951,2019.0,45.6061,33.13,886163.0,0,0,0,3,3,0,36,0,0,0,80,0,0,0,0,0
17952,2020.0,44.1247,-0.18,886163.0,0,0,0,3,1,0,28,0,0,0,109,0,0,0,0,0
17953,2021.0,48.9747,3.44,886163.0,0,0,0,3,1,0,26,0,0,0,90,0,0,0,0,0
17954,2022.0,35.2478,-0.31,886163.0,0,0,0,4,1,4,26,26,0,0,94,0,0,0,0,0
17955,2023.0,39.9244,3.11,886163.0,0,0,0,3,1,2,16,8,0,0,41,0,0,0,0,0
17956,2010.0,,,892992.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
17957,2011.0,,,892992.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
17958,2012.0,,,892992.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
17959,2013.0,,,892992.0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
17960,2014.0,,,892992.0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
17961,2015.0,,,892992.0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
17962,2016.0,,,892992.0,0,0,0,0,0,0,2,0,0,0,55,0,0,0,0,0
17963,2017.0,,,892992.0,0,0,0,0,0,0,2,0,0,0,46,0,0,0,0,0
17964,2018.0,,,892992.0,0,0,0,0,0,0,2,0,0,0,47,0,0,0,0,0
17965,2019.0,,,892992.0,0,0,0,0,0,0,5,0,0,0,48,0,0,0,0,0
17966,2020.0,,,892992.0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
17967,2021.0,,,892992.0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
17968,2010.0,1.5819,-0.21,892907.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17969,2010.0,1.5819,-0.21,892907.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17970,2010.0,-10.07,0.87,890319.0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0
17971,2011.0,-6.9482,1.32,890319.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
17972,2012.0,-7.0785,1.39,890319.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
17973,2013.0,-4.9543,1.73,890319.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
17974,2014.0,-0.697,13.65,890319.0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
17975,2015.0,-4.1458,1.78,890319.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
17976,2016.0,-4.8062,1.78,890319.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
17977,2017.0,-5.5938,0.91,890319.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
17978,2018.0,-7.4571,0.95,890319.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
17979,2010.0,17.3128,0.71,892553.0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
17980,2011.0,20.6341,1.51,892553.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
17981,2012.0,23.1835,2.39,892553.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
17982,2013.0,26.7075,2.75,892553.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
17983,2014.0,28.8655,2.69,892553.0,0,0,0,0,0,0,1,0,0,0,34,0,0,0,0,1
17984,2015.0,21.9535,-6.66,892553.0,0,0,0,0,0,0,2,0,0,0,44,0,0,0,0,1
17985,2016.0,22.7768,0.92,892553.0,0,0,0,0,0,0,1,0,0,0,38,0,0,0,0,0
17986,2017.0,26.0412,0.91,892553.0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0
17987,2018.0,28.2011,1.73,892553.0,0,0,0,0,0,0,3,0,0,0,42,0,0,0,0,0
17988,2019.0,34.2905,1.37,892553.0,0,0,0,2,2,1,9,9,0,0,56,0,0,0,0,0
17989,2020.0,44.3952,1.95,892553.0,0,0,0,0,2,0,0,6,0,0,25,0,0,0,0,0
17990,2021.0,45.1716,1.66,892553.0,0,0,0,0,2,0,0,8,0,0,49,0,0,0,0,2
17991,2022.0,64.0041,2.21,892553.0,0,0,0,1,2,0,1,24,0,0,67,0,0,0,0,2
17992,2023.0,66.3563,0.49,892553.0,0,0,0,1,4,0,2,26,0,0,83,0,0,0,0,2
17993,2014.0,6.9009,-1.66,887969.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
17994,2015.0,5.9361,-0.97,887969.0,0,0,0,0,0,0,2,1,0,0,24,0,0,0,0,0
17995,2016.0,4.2192,-1.69,887969.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
17996,2012.0,1.489,-0.06,891532.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
17997,2013.0,4.2373,-3.04,891532.0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,1
17998,2014.0,3.8313,-0.26,891532.0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,2
17999,2015.0,3.8595,0.07,891532.0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,1
18000,2016.0,2.7077,-1.09,891532.0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0
18001,2017.0,2.4155,-0.26,891532.0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,1
18002,2018.0,2.3145,-0.06,891532.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
18003,2019.0,2.5466,0.24,891532.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18004,2020.0,2.8133,0.27,891532.0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0
18005,2021.0,3.0711,0.1,891532.0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0
18006,2022.0,2.8167,-0.24,891532.0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0
18007,2023.0,2.8854,0.07,891532.0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0
18008,2011.0,4.3106,0.58,718789.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
18009,2012.0,5.0876,0.69,718789.0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0
18010,2015.0,2.7493,-3.33,1124105.0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,1
18011,2016.0,1.3364,-1.45,1124105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18012,2017.0,5.0607,-7.45,1124105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18013,2018.0,10.033,-2.68,1124105.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18014,2019.0,5.6753,-4.6,1124105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18015,2020.0,3.4423,-2.93,1124105.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18016,2010.0,4.3754,0.49,859014.0,0,0,0,0,0,0,6,0,0,0,43,0,0,0,0,0
18017,2011.0,4.8272,0.4,859014.0,0,0,0,0,0,0,6,1,0,0,40,0,0,0,0,0
18018,2012.0,4.6821,-0.08,859014.0,0,0,0,0,0,0,5,2,0,0,38,0,0,0,0,0
18019,2013.0,4.9274,0.19,859014.0,0,0,0,0,0,0,6,2,0,0,47,0,0,0,0,0
18020,2010.0,42.7648,2.99,849547.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
18021,2011.0,28.2828,-13.98,849547.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
18022,2012.0,29.892,1.73,849547.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
18023,2013.0,22.5683,-7.33,849547.0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
18024,2014.0,21.9402,1.0,849547.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
18025,2015.0,10.403,-11.18,849547.0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0
18026,2016.0,9.4685,-0.47,849547.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
18027,2017.0,3.3249,-6.64,849547.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
18028,2010.0,19.247,3.13,893538.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
18029,2011.0,22.8356,3.38,893538.0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0
18030,2012.0,21.3682,-0.83,893538.0,0,0,0,0,0,0,5,1,0,0,21,0,0,0,0,0
18031,2013.0,23.9624,2.57,893538.0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
18032,2014.0,33.8949,9.91,893538.0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0
18033,2015.0,27.2108,-6.61,893538.0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0
18034,2016.0,22.4445,-9.9,893538.0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0
18035,2017.0,21.4403,-1.44,893538.0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0
18036,2018.0,26.0181,4.54,893538.0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0
18037,2019.0,24.33,-1.66,893538.0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0
18038,2020.0,17.5712,-6.72,893538.0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0
18039,2021.0,16.9301,0.3,893538.0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0
18040,2022.0,25.3047,9.09,893538.0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0
18041,2023.0,31.2398,6.89,893538.0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
18042,2010.0,1.2669,-0.79,859475.0,0,0,0,0,0,0,3,0,0,0,32,0,0,0,0,0
18043,2011.0,,-0.85,859475.0,0,0,0,0,0,0,2,0,0,0,29,0,0,0,0,0
18044,2010.0,3.5418,0.95,891166.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18045,2011.0,3.7358,0.51,891166.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18046,2012.0,3.9937,0.76,891166.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18047,2013.0,4.9596,1.64,891166.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18048,2014.0,6.4165,2.17,891166.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
18049,2015.0,8.345,3.06,891166.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18050,2016.0,10.5868,2.85,891166.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18051,2017.0,12.6641,3.07,891166.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
18052,2018.0,14.4189,3.36,891166.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
18053,2020.0,14.4253,0.6,891166.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
18054,2021.0,13.76,0.65,891166.0,0,0,0,1,0,0,2,0,0,0,6,0,0,0,0,0
18055,2022.0,9.4704,-0.72,891166.0,0,0,0,1,0,0,5,0,0,0,17,0,0,0,0,0
18056,2023.0,11.7792,2.24,891166.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
18057,2016.0,60.9673,-12.76,859598.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
18058,2020.0,41.2549,1.17,859598.0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0
18059,2015.0,6.2472,0.28,1196501.0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0
18060,2016.0,6.6618,0.45,1196501.0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
18061,2017.0,7.2814,0.48,1196501.0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
18062,2018.0,8.3671,0.66,1196501.0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
18063,2019.0,9.7029,1.0,1196501.0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0
18064,2020.0,10.7051,0.79,1196501.0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0
18065,2010.0,4.2721,-0.36,875657.0,0,0,0,4,0,0,10,0,0,0,57,2,0,0,0,6
18066,2011.0,4.2239,0.09,875657.0,0,0,0,3,0,0,5,0,0,0,17,1,0,0,0,1
18067,2012.0,4.2118,-0.06,875657.0,0,0,0,3,0,0,5,0,0,0,14,1,0,0,0,1
18068,2013.0,4.219,-0.06,875657.0,0,0,0,2,0,0,5,0,0,0,14,1,0,0,0,1
18069,2023.0,7.667,0.44,875657.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
18070,2010.0,,,890898.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
18071,2011.0,,,890898.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
18072,2012.0,,,890898.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
18073,2013.0,,,890898.0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
18074,2010.0,,,890897.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
18075,2011.0,,,890897.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
18076,2012.0,,,890897.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
18077,2010.0,,,885712.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
18078,2011.0,,,885712.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
18079,2012.0,,,885712.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
18080,2010.0,27.5092,-0.04,891103.0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
18081,2011.0,22.9757,2.05,891103.0,0,0,0,0,0,0,2,0,0,0,30,0,0,0,0,0
18082,2012.0,19.65,1.95,891103.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
18083,2013.0,20.5217,3.4,891103.0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0
18084,2014.0,23.6729,2.88,891103.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
18085,2010.0,3.2464,0.11,928592.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
18086,2011.0,2.7769,-0.38,928592.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
18087,2012.0,2.7474,-0.05,928592.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
18088,2013.0,3.1069,0.35,928592.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
18089,2010.0,15.1057,1.23,859070.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18090,2011.0,16.0686,1.08,859070.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18091,2012.0,16.9003,1.44,859070.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18092,2017.0,2.7143,-1.52,1422143.0,0,0,0,0,0,0,5,0,0,0,26,0,0,0,0,0
18093,2018.0,4.22,-1.72,1422143.0,0,0,0,0,0,0,18,0,0,0,44,0,0,0,0,0
18094,2019.0,4.8207,-1.51,1422143.0,0,0,0,0,0,0,17,0,0,0,54,0,0,0,0,0
18095,2020.0,9.229,-1.69,1422143.0,0,0,0,0,0,0,16,0,0,0,55,0,0,0,0,0
18096,2021.0,7.6099,-1.97,1422143.0,0,0,0,0,0,0,17,0,0,0,70,0,0,0,0,0
18097,2022.0,6.1522,-2.03,1422143.0,0,0,0,0,0,0,26,0,0,0,105,0,0,0,0,1
18098,2023.0,5.3433,-2.08,1422143.0,0,0,0,0,0,0,26,0,0,0,103,0,0,0,0,2
18099,2010.0,,,890119.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
18100,2011.0,,,890119.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
18101,2012.0,,,890119.0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
18102,2013.0,,,890119.0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
18103,2014.0,,,890119.0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
18104,2015.0,,,890119.0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
18105,2016.0,,,890119.0,0,0,0,0,0,0,2,0,0,0,55,0,0,0,0,0
18106,2017.0,,,890119.0,0,0,0,0,0,0,2,0,0,0,46,0,0,0,0,0
18107,2018.0,,,890119.0,0,0,0,0,0,0,2,0,0,0,47,0,0,0,0,0
18108,2019.0,,,890119.0,0,0,0,0,0,0,5,0,0,0,48,0,0,0,0,0
18109,2020.0,,,890119.0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
18110,2021.0,,,890119.0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
18111,2015.0,3.4987,-1.01,1501989.0,0,0,0,2,35,0,70,9,0,0,39,1,0,0,0,0
18112,2016.0,2.1507,-1.63,1501989.0,0,0,0,0,0,0,13,0,0,0,37,0,0,0,0,0
18113,2017.0,1.8165,-1.16,1501989.0,0,0,0,0,0,0,12,0,0,0,40,0,0,0,0,0
18114,2018.0,2.9032,-2.03,1501989.0,0,0,0,0,0,0,18,0,0,0,71,0,0,0,0,0
18115,2019.0,1.1228,-2.26,1501989.0,0,0,0,0,0,0,11,0,0,0,72,0,0,0,0,0
18116,2020.0,1.0321,-0.71,1501989.0,0,0,0,0,0,0,9,0,0,0,64,0,0,0,0,0
18117,2021.0,-0.007,-1.81,1501989.0,0,0,0,0,0,0,11,0,0,0,106,0,0,0,0,1
18118,2022.0,-1.2948,-1.51,1501989.0,0,0,0,0,0,0,12,0,0,0,110,0,0,0,0,1
18119,2023.0,-0.7049,-0.01,1501989.0,0,0,0,0,0,0,11,0,0,0,73,0,0,0,0,0
18120,2018.0,11.1788,0.78,1646228.0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
18121,2019.0,9.4938,-3.35,1646228.0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
18122,2015.0,8.2396,-0.9,1590877.0,0,0,0,0,0,0,14,0,0,0,39,0,0,0,0,1
18123,2016.0,6.1086,-2.38,1590877.0,0,0,0,0,0,0,7,0,0,0,50,0,0,0,0,1
18124,2017.0,5.8485,-2.45,1590877.0,0,0,0,0,0,0,6,0,0,0,45,0,0,0,0,1
18125,2018.0,14.0877,2.99,1590877.0,0,0,0,0,0,0,6,0,0,0,48,0,0,0,0,1
18126,2019.0,12.1701,-2.58,1590877.0,0,0,0,0,0,0,2,0,0,0,28,0,0,0,0,0
18127,2020.0,10.0799,-2.98,1590877.0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0
18128,2021.0,17.8445,3.01,1590877.0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0
18129,2022.0,11.9216,-6.5,1590877.0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0
18130,2023.0,7.0776,-6.02,1590877.0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0
18131,2021.0,25.3853,0.14,1321732.0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0
18132,2022.0,26.2112,-0.05,1321732.0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0
18133,2023.0,30.4778,2.37,1321732.0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0
18134,2015.0,1.5126,-1.22,1534120.0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0
18135,2016.0,0.0219,-1.87,1534120.0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0
18136,2017.0,0.891,0.42,1534120.0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0
18137,2018.0,0.5123,-1.2,1534120.0,0,0,0,0,0,0,5,0,0,0,17,0,0,0,0,0
18138,2020.0,0.3275,-0.87,1534120.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
18139,2021.0,0.2046,-0.83,1534120.0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,1
18140,2022.0,-1.1574,-4.43,1534120.0,0,0,0,0,0,0,4,0,0,0,27,0,0,0,0,1
18141,2023.0,9.1072,-114.0,1534120.0,0,0,0,0,0,0,4,0,0,0,27,0,0,0,0,1
18142,2016.0,18.8726,1.84,1645590.0,0,0,0,0,0,0,7,0,0,0,17,0,0,0,0,0
18143,2017.0,14.7107,0.26,1645590.0,0,0,0,0,0,0,11,0,0,0,19,0,0,0,0,0
18144,2018.0,14.9223,1.32,1645590.0,0,0,0,0,0,0,8,0,0,0,16,0,0,0,0,0
18145,2019.0,13.2095,0.78,1645590.0,0,0,0,0,0,0,9,0,0,0,36,0,0,0,0,0
18146,2020.0,12.47,-0.25,1645590.0,0,0,0,0,0,0,7,1,0,0,41,0,0,0,0,0
18147,2021.0,15.426,2.62,1645590.0,0,0,0,0,0,0,6,0,0,0,43,0,0,0,0,0
18148,2022.0,15.5062,0.67,1645590.0,0,0,0,0,0,0,2,1,0,0,28,0,0,0,0,0
18149,2023.0,16.5145,1.56,1645590.0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
18150,2023.0,3.3125,-6.08,1370053.0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0
18151,2020.0,8.1814,-0.58,1781755.0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
18152,2021.0,10.3813,-0.64,1781755.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
18153,2022.0,9.8963,-0.74,1781755.0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0
18154,2023.0,8.7381,-1.5,1781755.0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0
18155,2017.0,18.4571,0.56,1038773.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18156,2018.0,20.3108,1.46,1038773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18157,2019.0,22.3263,1.9,1038773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18158,2020.0,23.6425,1.63,1038773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18159,2021.0,25.5567,2.23,1038773.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
18160,2022.0,25.5874,2.57,1038773.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
18161,2023.0,27.0696,1.7,1038773.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
18162,2015.0,1.6347,-0.57,1395848.0,0,0,0,0,0,0,8,0,0,0,27,0,0,0,0,2
18163,2016.0,1.0562,-0.77,1395848.0,0,0,0,0,0,0,9,0,0,0,24,0,0,0,0,4
18164,2017.0,1.5475,-0.31,1395848.0,0,0,0,0,0,0,9,0,0,0,11,0,0,0,0,3
18165,2018.0,2.131,-0.85,1395848.0,0,0,0,0,0,0,9,0,0,0,16,0,0,0,0,3
18166,2019.0,1.9418,-0.9,1395848.0,0,0,0,0,0,0,9,0,0,0,17,0,0,0,0,3
