gvkey,datadate,fyear,cik,naics
178834,2023-12-31,2023,0001493225,522180
178906,2010-12-31,2010,0001470683,455
178906,2011-12-31,2011,0001470683,455
178906,2012-12-31,2012,0001470683,455
178906,2013-12-31,2013,0001470683,455
178906,2014-12-31,2014,0001470683,455
178906,2015-12-31,2015,0001470683,455
178906,2016-12-31,2016,0001470683,455
178906,2017-12-31,2017,0001470683,455
178906,2018-12-31,2018,0001470683,455
178906,2019-12-31,2019,0001470683,455
178906,2020-12-31,2020,0001470683,455
178906,2021-12-31,2021,0001470683,455
178906,2022-12-31,2022,0001470683,455
178923,2020-12-31,2020,0001752036,522110
178923,2021-12-31,2021,0001752036,522110
178923,2022-12-31,2022,0001752036,522110
178923,2023-12-31,2023,0001752036,522110
178973,2011-01-31,2010,0001409171,4238
178973,2012-01-31,2011,0001409171,4238
178973,2013-01-31,2012,0001409171,4238
178973,2014-01-31,2013,0001409171,4238
178973,2015-01-31,2014,0001409171,4238
178973,2016-01-31,2015,0001409171,4238
178973,2017-01-31,2016,0001409171,4238
178973,2018-01-31,2017,0001409171,4238
178973,2019-01-31,2018,0001409171,4238
178973,2020-01-31,2019,0001409171,4238
178973,2021-01-31,2020,0001409171,4238
178973,2022-01-31,2021,0001409171,4238
178973,2023-01-31,2022,0001409171,4238
178973,2024-01-31,2023,0001409171,4238
178976,2010-06-30,2010,0001157408,611110
178976,2011-06-30,2011,0001157408,611110
178976,2012-06-30,2012,0001157408,611110
178976,2013-06-30,2013,0001157408,611110
178976,2014-06-30,2014,0001157408,611110
178976,2015-06-30,2015,0001157408,611110
178976,2016-06-30,2016,0001157408,611110
178976,2017-06-30,2017,0001157408,611110
178976,2018-06-30,2018,0001157408,611110
178976,2019-06-30,2019,0001157408,611110
178976,2020-06-30,2020,0001157408,611110
178976,2021-06-30,2021,0001157408,611110
178976,2022-06-30,2022,0001157408,611110
178976,2023-06-30,2023,0001157408,611110
179058,2011-03-31,2010,0001409375,335132
179058,2012-03-31,2011,0001409375,335132
179058,2013-03-31,2012,0001409375,335132
179058,2014-03-31,2013,0001409375,335132
179058,2015-03-31,2014,0001409375,335132
179058,2016-03-31,2015,0001409375,335132
179058,2017-03-31,2016,0001409375,335132
179058,2018-03-31,2017,0001409375,335132
179058,2019-03-31,2018,0001409375,335132
179058,2020-03-31,2019,0001409375,335132
179058,2021-03-31,2020,0001409375,335132
179058,2022-03-31,2021,0001409375,335132
179058,2023-03-31,2022,0001409375,335132
179060,2010-12-31,2010,0001429937,212220
179060,2011-12-31,2011,0001429937,212220
179060,2012-12-31,2012,0001429937,212220
179060,2013-12-31,2013,0001429937,212220
179060,2014-12-31,2014,0001429937,212220
179060,2015-12-31,2015,0001429937,212220
179060,2016-12-31,2016,0001429937,212220
179060,2017-12-31,2017,0001429937,212220
179060,2018-12-31,2018,0001429937,212220
179060,2019-12-31,2019,0001429937,212220
179060,2020-12-31,2020,0001429937,212220
179060,2021-12-31,2021,0001429937,212220
179060,2022-12-31,2022,0001429937,212220
179060,2023-12-31,2023,0001429937,212220
179077,2010-12-31,2010,0001406587,237210
179077,2011-12-31,2011,0001406587,237210
179077,2012-12-31,2012,0001406587,237210
179077,2013-12-31,2013,0001406587,237210
179077,2014-12-31,2014,0001406587,237210
179077,2015-12-31,2015,0001406587,237210
179077,2016-12-31,2016,0001406587,237210
179077,2017-12-31,2017,0001406587,237210
179077,2018-09-30,2018,0001406587,237210
179077,2019-09-30,2019,0001406587,237210
179077,2020-09-30,2020,0001406587,237210
179077,2021-09-30,2021,0001406587,237210
179077,2022-09-30,2022,0001406587,237210
179077,2023-09-30,2023,0001406587,237210
179087,2010-12-31,2010,0001419945,483111
179087,2011-12-31,2011,0001419945,483111
179087,2012-12-31,2012,0001419945,483111
179087,2013-12-31,2013,0001419945,483111
179087,2014-12-31,2014,0001419945,483111
179087,2015-12-31,2015,0001419945,483111
179087,2016-12-31,2016,0001419945,483111
179087,2017-12-31,2017,0001419945,483111
179087,2018-12-31,2018,0001419945,483111
179087,2019-12-31,2019,0001419945,483111
179087,2020-12-31,2020,0001419945,483111
179087,2021-12-31,2021,0001419945,483111
179087,2022-12-31,2022,0001419945,483111
179087,2023-12-31,2023,0001419945,483111
179132,2010-12-31,2010,0001402829,237990
179132,2011-12-31,2011,0001402829,237990
179132,2012-12-31,2012,0001402829,237990
179132,2013-12-31,2013,0001402829,237990
179132,2014-12-31,2014,0001402829,237990
179132,2015-12-31,2015,0001402829,237990
179132,2016-12-31,2016,0001402829,237990
179132,2017-12-31,2017,0001402829,237990
179132,2018-12-31,2018,0001402829,237990
179132,2019-12-31,2019,0001402829,237990
179132,2020-12-31,2020,0001402829,237990
179132,2021-12-31,2021,0001402829,237990
179132,2022-12-31,2022,0001402829,237990
179132,2023-12-31,2023,0001402829,237990
179202,2010-12-31,2010,0001415404,517410
179202,2011-12-31,2011,0001415404,517410
179202,2012-12-31,2012,0001415404,517410
179202,2013-12-31,2013,0001415404,517410
179202,2014-12-31,2014,0001415404,517410
179202,2015-12-31,2015,0001415404,517410
